age,Systolic blood pressure,Diastolic blood pressure,Fasting Glucose,Glycohemoglobin,Low-density lipoprotein,High-density lipoprotein,Triglyceride,hypertension,diabetes,Coronary Heart Disease,smoke,sleep time,stroke_pred_proba_percent
60,100,60,4.5,9.0,5.0,0.8,3.0,0,1,0,1,8,38.74
30,140,80,8.0,6.5,4.0,0.8,2.0,0,0,0,0,10,52.2
30,100,90,6.5,7.5,5.0,0.8,3.0,1,1,1,0,6,35.33
70,120,70,6.5,4.5,2.0,1.6,2.0,0,0,0,1,10,58.73
50,160,60,10.0,9.0,3.0,1.6,3.0,1,0,0,0,4,53.7
70,120,80,4.5,4.5,5.0,1.3,2.0,1,0,0,0,6,48.84
30,160,60,6.5,9.0,3.0,1.0,1.0,1,0,1,0,8,63.95
30,160,60,4.5,9.0,5.0,0.8,3.0,1,0,0,0,8,54.95
30,120,90,4.5,6.5,3.0,1.3,1.0,0,0,1,0,8,52.38
50,160,90,8.0,4.5,4.0,1.6,1.0,1,0,1,0,6,63.27
30,100,80,6.5,9.0,5.0,1.0,3.0,1,1,0,1,4,40.63
80,140,100,8.0,9.0,5.0,0.8,2.0,1,0,0,0,8,36.8
80,120,60,4.5,4.5,3.0,1.6,1.5,0,1,1,0,6,57.67
60,120,60,6.5,5.5,5.0,1.0,1.0,0,1,1,1,4,66.06
50,160,70,6.5,7.5,3.0,1.6,1.5,0,0,1,0,8,56.52
50,120,90,8.0,9.0,4.0,1.6,1.5,1,0,0,0,10,31.18
70,160,60,4.5,7.5,2.0,1.6,3.0,0,0,0,1,4,44.63
80,180,80,5.5,6.5,2.0,0.8,1.0,1,1,0,0,4,45.41
20,140,80,6.5,9.0,2.0,1.6,1.5,1,0,0,1,10,55.53
70,140,70,10.0,9.0,2.0,1.3,2.0,0,0,1,0,4,43.6
40,140,60,5.5,7.5,3.0,1.3,3.0,1,1,1,1,8,47.08
50,180,60,5.5,4.5,3.0,1.0,1.0,1,1,1,0,10,62.73
60,100,80,6.5,4.5,3.0,1.3,1.0,0,0,0,1,8,44.41
60,100,80,10.0,5.5,2.0,1.6,1.5,0,1,0,0,4,50.55
40,160,100,4.5,4.5,5.0,1.0,3.0,0,0,0,0,8,31.03
70,100,80,6.5,6.5,2.0,1.3,3.0,1,1,1,0,10,24.9
80,140,90,8.0,4.5,2.0,1.0,1.0,0,0,1,0,8,31.04
80,160,70,4.5,7.5,2.0,1.0,1.5,0,1,0,1,8,32.64
50,180,90,4.5,5.5,4.0,1.3,1.0,0,1,0,1,4,29.96
80,180,70,6.5,4.5,2.0,1.6,3.0,0,1,0,0,10,56.97
50,100,70,4.5,6.5,5.0,1.0,2.0,1,0,0,1,8,43.13
30,120,100,4.5,5.5,4.0,1.3,1.0,1,0,0,0,8,37.55
30,160,80,6.5,6.5,4.0,1.0,2.0,1,1,0,0,6,52.82
70,100,80,10.0,9.0,3.0,0.8,1.5,1,0,1,1,6,57.75
50,120,60,5.5,6.5,5.0,1.3,3.0,1,1,1,1,6,45.3
70,120,100,10.0,7.5,4.0,1.3,1.0,1,1,1,1,10,57.66
80,120,100,4.5,9.0,4.0,1.6,2.0,0,0,1,1,10,44.19
20,100,60,6.5,7.5,5.0,1.6,3.0,0,0,0,0,4,31.13
60,100,70,6.5,4.5,4.0,1.0,1.0,0,0,0,1,6,47.49
40,120,60,8.0,5.5,3.0,0.8,2.0,0,0,1,1,6,63.97
50,120,80,4.5,9.0,3.0,1.3,1.5,0,1,1,0,8,51.27
70,180,60,4.5,5.5,4.0,0.8,3.0,1,0,1,0,8,55.51
30,120,90,8.0,9.0,3.0,0.8,1.5,1,0,1,1,10,55.62
20,120,70,8.0,6.5,4.0,1.0,1.5,0,1,1,1,6,67.94
20,120,70,6.5,9.0,3.0,1.3,1.0,1,1,1,1,10,66.11
20,120,90,8.0,9.0,2.0,0.8,3.0,1,1,0,0,8,36.98
80,100,100,10.0,7.5,5.0,1.0,1.5,1,1,1,1,4,62.72
80,120,70,4.5,4.5,4.0,0.8,1.5,1,0,0,1,6,49.78
50,140,90,8.0,9.0,3.0,1.0,2.0,1,1,1,1,8,47.89
40,100,100,4.5,7.5,2.0,1.6,3.0,0,0,0,0,8,25.72
20,180,90,10.0,4.5,3.0,1.0,1.5,1,1,0,0,6,36.84
70,100,90,6.5,6.5,3.0,0.8,2.0,0,1,1,0,4,42.26
50,100,60,8.0,4.5,3.0,1.3,1.5,1,0,1,1,6,60.14
80,160,70,6.5,4.5,4.0,1.6,3.0,1,0,1,0,6,46.25
40,140,90,5.5,6.5,3.0,0.8,2.0,1,0,0,1,10,37.41
80,140,80,8.0,6.5,3.0,0.8,1.0,0,0,0,0,8,45.72
20,180,60,5.5,9.0,3.0,0.8,1.5,0,0,0,1,8,34.64
50,160,70,10.0,5.5,2.0,0.8,3.0,0,0,0,1,8,60.52
50,160,90,8.0,9.0,2.0,0.8,2.0,1,1,1,1,6,36.02
60,160,80,8.0,7.5,3.0,1.3,2.0,0,1,0,1,4,46.85
30,100,60,8.0,6.5,4.0,0.8,2.0,0,1,0,0,10,39.91
50,120,60,8.0,9.0,2.0,1.3,2.0,1,1,0,1,4,59.88
20,180,80,10.0,5.5,3.0,1.6,2.0,1,1,1,1,10,59.7
50,140,100,4.5,4.5,4.0,1.6,1.5,0,0,0,0,10,27.93
80,160,100,8.0,5.5,3.0,1.3,3.0,1,1,0,1,8,35.88
60,120,60,5.5,4.5,2.0,1.0,1.5,1,1,1,0,8,39.78
40,120,100,5.5,5.5,3.0,1.3,1.0,0,0,0,1,8,31.55
60,100,80,5.5,5.5,5.0,1.6,1.0,0,0,0,0,4,42.32
80,160,100,5.5,9.0,2.0,1.0,3.0,0,0,0,1,6,25.23
80,120,70,4.5,6.5,3.0,1.0,3.0,1,1,0,1,4,56.56
40,180,100,10.0,4.5,4.0,1.0,1.5,0,1,1,1,8,53.27
50,140,70,10.0,6.5,2.0,1.0,2.0,0,0,0,0,10,64.47
20,140,60,10.0,6.5,4.0,1.0,1.5,1,0,1,1,8,71.92
70,120,60,5.5,4.5,5.0,0.8,1.5,1,1,1,1,10,65.99
40,160,90,8.0,7.5,2.0,1.3,2.0,1,1,1,1,6,35.12
20,140,60,6.5,7.5,3.0,1.0,1.5,1,1,0,1,4,46.94
30,120,80,6.5,9.0,4.0,1.3,2.0,0,1,0,0,8,42.71
70,160,100,6.5,7.5,5.0,1.3,1.5,1,1,1,0,4,57.89
50,120,60,5.5,5.5,2.0,1.3,1.5,1,0,1,1,8,45.28
80,160,60,8.0,4.5,2.0,1.3,1.0,1,1,0,0,4,58.95
20,120,80,4.5,5.5,4.0,1.6,2.0,0,0,1,0,4,58.32
20,100,70,5.5,9.0,3.0,1.6,2.0,1,1,1,0,6,48.3
70,120,80,6.5,9.0,5.0,0.8,3.0,0,1,0,1,4,46.29
20,160,60,4.5,5.5,3.0,1.6,1.5,1,1,0,1,10,59.41
60,140,70,5.5,9.0,5.0,1.3,2.0,0,0,0,1,4,49.94
50,120,90,10.0,9.0,5.0,0.8,2.0,0,1,0,1,4,30.11
60,160,80,10.0,6.5,2.0,1.3,1.0,0,1,1,1,10,47.28
20,160,70,6.5,4.5,3.0,1.6,1.5,1,1,0,1,4,51.75
50,100,90,5.5,4.5,3.0,1.6,3.0,1,0,0,0,6,26.17
40,120,70,6.5,4.5,5.0,1.0,2.0,1,0,1,0,6,52.15
20,120,70,8.0,4.5,4.0,0.8,1.0,0,1,1,1,8,61.19
80,120,70,4.5,7.5,3.0,0.8,1.5,1,0,1,1,10,61.4
80,140,90,10.0,7.5,4.0,0.8,3.0,1,1,0,1,6,34.74
70,180,80,8.0,4.5,5.0,1.0,2.0,0,0,1,0,4,52.62
70,100,80,8.0,7.5,4.0,0.8,2.0,1,0,1,1,4,55.45
60,120,70,4.5,7.5,2.0,1.0,3.0,0,0,1,1,8,31.82
60,180,90,5.5,6.5,2.0,1.3,2.0,1,0,1,0,8,42.27
60,160,80,6.5,4.5,3.0,1.0,3.0,1,0,0,0,10,53.68
70,100,100,4.5,7.5,3.0,1.3,1.0,0,1,0,1,8,24.09
40,120,70,5.5,4.5,4.0,1.6,2.0,0,0,1,0,10,55.32
70,140,70,6.5,7.5,4.0,1.0,3.0,0,1,0,0,6,46.81
40,100,100,8.0,4.5,4.0,1.6,3.0,1,1,1,1,10,37.75
70,100,100,8.0,9.0,5.0,0.8,1.5,1,0,1,1,8,62.16
70,100,100,4.5,7.5,4.0,0.8,2.0,0,0,1,1,4,49.39
20,120,90,4.5,9.0,5.0,1.0,1.5,1,0,1,0,10,55.44
70,160,80,10.0,4.5,4.0,1.6,1.5,1,0,1,0,8,66.99
70,120,80,4.5,4.5,3.0,1.0,2.0,0,1,0,0,8,42.79
60,160,80,6.5,6.5,5.0,1.6,1.0,0,1,0,0,6,47.89
20,100,60,10.0,7.5,4.0,0.8,1.0,1,0,1,1,4,68.0
80,100,100,4.5,9.0,4.0,1.3,3.0,0,1,0,0,8,25.34
40,160,80,10.0,5.5,3.0,0.8,2.0,0,0,1,0,4,60.62
40,180,90,6.5,4.5,5.0,0.8,1.5,1,1,1,0,6,59.41
20,180,60,8.0,4.5,5.0,1.0,1.0,1,0,1,0,6,68.92
80,160,80,10.0,6.5,3.0,1.0,3.0,1,0,0,0,4,58.05
20,160,80,4.5,5.5,4.0,1.6,3.0,1,1,1,1,6,52.26
30,100,70,8.0,7.5,5.0,1.0,3.0,1,1,1,0,10,45.38
30,180,80,4.5,7.5,5.0,1.3,2.0,0,0,0,1,10,47.32
20,120,60,8.0,9.0,3.0,0.8,1.0,1,0,0,0,10,51.36
70,180,60,6.5,9.0,3.0,1.6,2.0,1,1,1,1,10,60.7
60,180,90,5.5,7.5,5.0,1.3,3.0,0,1,1,0,8,43.99
70,160,100,5.5,9.0,5.0,1.6,1.0,1,1,0,0,6,34.91
50,140,60,10.0,7.5,2.0,0.8,3.0,0,0,0,1,10,59.78
30,160,60,5.5,9.0,5.0,1.6,2.0,1,0,1,0,4,55.85
80,100,100,6.5,5.5,2.0,0.8,3.0,1,1,0,0,10,24.72
70,100,70,6.5,5.5,4.0,1.0,1.5,1,1,0,1,4,46.68
80,180,70,4.5,7.5,4.0,1.6,2.0,1,0,1,0,8,56.53
70,160,90,6.5,7.5,5.0,1.0,1.5,1,1,0,1,8,38.49
40,160,60,8.0,4.5,5.0,0.8,2.0,0,1,0,0,8,56.62
80,180,90,4.5,9.0,5.0,1.3,1.5,0,1,0,1,4,28.86
40,100,60,4.5,5.5,3.0,0.8,1.5,0,1,1,0,6,58.12
50,100,100,6.5,9.0,4.0,1.3,1.5,1,1,1,1,4,59.66
70,100,70,6.5,4.5,4.0,0.8,1.5,0,1,0,1,6,42.81
80,120,70,8.0,9.0,3.0,1.0,3.0,1,1,1,0,4,46.22
80,180,90,6.5,7.5,2.0,1.3,1.5,1,1,0,1,6,36.64
30,120,70,10.0,7.5,5.0,1.3,3.0,0,0,0,1,4,48.08
40,120,100,8.0,7.5,3.0,1.6,1.5,1,1,1,0,8,52.09
50,100,70,5.5,4.5,2.0,1.0,1.0,1,0,1,0,4,35.73
30,180,90,8.0,6.5,4.0,1.0,2.0,1,0,0,0,6,44.41
80,140,80,5.5,9.0,2.0,0.8,1.5,1,1,1,0,6,33.45
80,100,60,6.5,7.5,4.0,1.3,1.0,1,1,1,1,10,69.3
80,120,90,6.5,4.5,5.0,1.3,2.0,0,0,1,0,10,47.98
30,180,60,10.0,7.5,4.0,1.6,1.0,1,1,1,0,6,68.5
50,140,60,5.5,6.5,3.0,1.0,2.0,0,0,0,1,8,50.62
40,160,90,8.0,9.0,3.0,1.6,3.0,1,0,1,1,10,46.62
60,160,60,10.0,5.5,2.0,1.0,2.0,1,0,1,0,4,49.9
50,160,90,8.0,9.0,4.0,0.8,2.0,1,1,0,1,4,41.95
30,120,70,4.5,7.5,5.0,0.8,1.5,1,0,1,0,4,64.62
70,100,70,8.0,5.5,3.0,0.8,3.0,1,0,1,0,6,45.61
60,100,100,5.5,7.5,2.0,0.8,1.0,0,1,1,0,4,30.72
50,160,90,8.0,6.5,2.0,0.8,1.0,0,0,1,0,10,43.59
80,120,90,8.0,5.5,3.0,1.3,1.5,0,0,0,1,10,31.84
40,100,70,8.0,6.5,4.0,1.6,1.5,0,0,0,0,10,40.73
50,140,70,5.5,6.5,3.0,1.0,1.0,1,0,1,1,6,58.42
80,180,90,5.5,5.5,2.0,0.8,3.0,1,0,0,1,4,43.49
40,180,70,8.0,5.5,5.0,1.6,3.0,0,0,1,1,8,46.11
80,140,60,8.0,4.5,3.0,1.3,2.0,1,1,0,0,6,53.27
20,100,80,5.5,6.5,4.0,0.8,1.5,1,0,0,1,6,43.04
60,120,70,8.0,4.5,5.0,0.8,1.5,1,0,1,0,6,64.54
30,180,80,5.5,9.0,3.0,1.3,2.0,1,1,0,0,6,51.48
40,140,80,6.5,9.0,3.0,1.6,1.0,1,0,0,1,4,41.06
20,100,60,6.5,6.5,5.0,1.6,1.0,1,0,1,1,4,65.87
30,100,70,6.5,4.5,3.0,0.8,1.0,1,0,1,1,8,55.89
80,100,70,10.0,4.5,4.0,0.8,1.0,0,0,0,0,4,45.24
60,120,100,8.0,6.5,4.0,1.3,2.0,1,1,0,1,10,33.47
70,180,70,4.5,6.5,2.0,0.8,2.0,0,1,1,1,8,46.31
20,180,60,5.5,6.5,3.0,1.3,2.0,1,0,0,0,8,51.61
80,180,100,6.5,7.5,5.0,1.3,1.5,0,1,0,0,4,22.32
60,100,60,8.0,9.0,5.0,0.8,2.0,0,1,0,0,10,36.73
80,160,70,5.5,4.5,5.0,1.0,3.0,0,0,1,0,8,43.93
60,120,90,4.5,6.5,3.0,1.3,2.0,0,0,1,1,6,44.11
70,160,80,10.0,7.5,2.0,0.8,1.0,1,0,0,1,4,56.44
60,140,60,10.0,9.0,5.0,0.8,1.0,0,1,0,0,4,43.57
60,140,90,10.0,9.0,3.0,1.6,3.0,0,0,1,0,4,34.87
50,100,100,5.5,9.0,3.0,1.0,2.0,1,0,1,0,6,40.84
60,100,90,5.5,7.5,5.0,0.8,3.0,0,0,1,0,6,36.66
20,140,60,4.5,5.5,4.0,1.0,2.0,0,0,0,1,8,48.21
40,120,100,8.0,5.5,4.0,1.3,3.0,0,0,0,1,6,30.14
40,100,100,8.0,7.5,2.0,0.8,3.0,0,1,1,1,4,26.1
70,180,90,10.0,6.5,4.0,0.8,1.0,0,1,1,0,10,64.05
50,180,90,10.0,5.5,3.0,1.0,3.0,0,0,1,0,8,40.83
60,120,100,6.5,6.5,5.0,1.0,1.0,0,0,0,0,8,34.02
40,100,70,8.0,5.5,4.0,1.0,1.0,1,1,0,0,4,48.26
30,120,60,5.5,9.0,4.0,1.6,1.0,0,1,0,1,6,43.23
50,180,80,6.5,5.5,2.0,1.0,2.0,1,0,0,1,6,60.92
80,100,80,4.5,6.5,4.0,0.8,3.0,1,0,0,1,10,41.97
70,140,70,4.5,6.5,2.0,1.3,1.5,1,0,1,1,8,49.49
30,140,80,4.5,4.5,3.0,1.6,3.0,1,0,0,1,4,50.65
30,120,80,6.5,5.5,2.0,0.8,2.0,1,1,1,0,8,38.64
20,100,70,8.0,7.5,5.0,1.6,2.0,0,0,0,1,8,33.52
60,160,70,8.0,7.5,5.0,1.3,3.0,0,1,0,1,6,51.93
60,100,90,5.5,9.0,4.0,1.3,1.0,1,1,1,1,4,57.82
80,120,70,5.5,7.5,3.0,1.6,1.5,1,0,1,0,8,57.21
70,160,90,10.0,9.0,3.0,1.6,1.0,0,0,1,0,6,51.98
30,160,70,4.5,4.5,5.0,1.6,1.0,1,1,1,1,8,68.57
70,140,90,8.0,4.5,2.0,1.3,3.0,1,0,1,1,6,29.63
60,140,80,5.5,6.5,2.0,0.8,1.0,1,0,1,0,6,38.75
60,160,100,10.0,5.5,2.0,1.0,2.0,1,0,0,1,6,43.91
50,100,60,5.5,7.5,2.0,0.8,1.5,0,0,1,1,8,38.02
70,180,70,6.5,6.5,4.0,1.6,1.0,0,0,0,0,4,44.67
80,120,80,4.5,4.5,5.0,1.3,1.5,0,1,1,0,10,56.77
40,100,70,8.0,4.5,2.0,1.6,2.0,1,1,0,1,6,56.26
80,120,60,10.0,4.5,2.0,1.0,1.0,1,1,0,0,6,59.95
50,120,70,5.5,7.5,2.0,1.3,3.0,0,0,0,0,10,58.09
60,180,80,4.5,7.5,4.0,1.6,2.0,0,1,0,1,10,47.32
20,120,60,10.0,6.5,2.0,1.0,1.0,1,0,0,1,10,58.24
20,100,80,4.5,6.5,2.0,1.0,1.0,0,0,0,1,8,42.63
20,160,100,4.5,5.5,2.0,1.6,1.5,0,1,0,1,8,27.01
60,100,90,8.0,7.5,5.0,1.0,1.0,0,1,1,1,8,62.36
40,180,60,5.5,7.5,4.0,1.3,1.5,0,0,1,0,6,61.79
40,120,60,8.0,9.0,2.0,1.0,1.5,1,0,1,0,10,52.23
50,100,90,8.0,4.5,2.0,0.8,2.0,1,0,1,1,10,30.79
80,100,100,6.5,6.5,5.0,1.0,1.0,0,0,1,1,4,59.96
50,140,60,6.5,4.5,3.0,0.8,1.5,0,1,1,1,4,57.48
30,180,70,6.5,9.0,4.0,1.3,1.5,0,1,0,0,6,37.99
30,140,60,10.0,7.5,3.0,0.8,2.0,1,1,0,1,4,59.32
20,140,90,8.0,7.5,2.0,1.3,1.5,1,0,0,0,8,34.07
70,160,80,10.0,6.5,4.0,1.0,1.5,0,1,0,1,6,42.77
60,180,100,5.5,9.0,4.0,1.3,3.0,0,1,1,0,10,40.82
50,120,100,10.0,9.0,4.0,1.0,3.0,0,0,1,1,4,33.5
30,120,60,6.5,7.5,4.0,1.0,1.0,0,1,0,1,10,54.72
30,140,60,5.5,5.5,2.0,1.3,1.0,1,1,1,1,8,42.74
30,160,100,8.0,9.0,4.0,1.6,3.0,0,1,1,1,10,40.98
40,140,100,10.0,9.0,3.0,0.8,1.5,1,0,1,0,6,53.09
40,140,90,6.5,9.0,3.0,0.8,1.5,0,1,0,1,4,24.77
50,140,90,5.5,6.5,5.0,0.8,1.0,1,1,1,1,4,62.08
70,180,80,8.0,5.5,2.0,1.0,2.0,0,0,0,1,4,63.96
80,160,90,4.5,7.5,5.0,1.6,1.5,0,1,1,1,4,54.69
30,120,70,4.5,9.0,4.0,1.6,1.5,0,0,0,1,6,36.12
50,100,60,4.5,9.0,2.0,1.0,2.0,1,1,0,1,6,41.89
20,120,90,4.5,9.0,4.0,1.0,1.0,1,0,0,0,6,34.8
40,120,90,4.5,5.5,5.0,1.3,1.0,1,0,0,1,4,39.32
40,140,70,6.5,7.5,3.0,1.6,1.5,0,0,1,0,4,58.38
70,180,100,8.0,7.5,5.0,1.3,2.0,1,1,0,0,8,42.46
50,160,60,5.5,6.5,4.0,1.6,2.0,1,1,0,1,6,54.32
80,160,100,5.5,7.5,3.0,1.6,2.0,1,1,1,1,4,44.72
40,120,90,6.5,5.5,3.0,1.0,1.0,0,0,1,0,10,55.28
40,180,100,10.0,5.5,4.0,1.0,1.5,0,0,0,1,8,26.05
50,160,100,10.0,9.0,2.0,1.3,3.0,0,0,1,0,8,22.39
40,180,90,8.0,6.5,2.0,0.8,1.0,1,0,1,1,6,59.26
80,140,90,6.5,7.5,3.0,1.3,1.0,1,1,0,1,4,28.39
40,140,100,8.0,4.5,3.0,1.6,2.0,1,0,1,0,10,46.58
60,100,70,6.5,7.5,3.0,1.0,2.0,0,1,1,0,8,44.02
60,180,80,8.0,7.5,3.0,0.8,1.5,1,0,0,0,4,44.78
50,100,100,4.5,9.0,2.0,1.6,1.5,1,0,1,1,6,38.32
80,180,80,8.0,5.5,4.0,1.0,1.5,1,0,0,0,10,50.12
20,140,90,6.5,6.5,2.0,1.3,1.0,1,0,1,0,4,37.48
60,140,90,8.0,6.5,4.0,1.6,3.0,0,0,1,1,8,35.66
30,120,80,6.5,7.5,5.0,1.0,2.0,0,1,0,0,10,49.2
40,120,100,5.5,5.5,3.0,1.6,1.0,1,0,0,1,10,40.19
30,100,60,8.0,7.5,2.0,1.0,1.0,0,0,0,0,6,44.99
80,120,70,4.5,4.5,2.0,1.3,2.0,1,0,1,0,4,39.67
60,160,90,5.5,4.5,5.0,1.0,1.5,0,0,1,0,8,53.42
40,180,90,5.5,7.5,4.0,0.8,2.0,1,1,0,1,4,45.11
30,160,70,8.0,6.5,5.0,1.6,3.0,0,1,1,1,8,46.43
20,180,80,10.0,9.0,2.0,1.0,1.5,1,0,1,1,4,54.56
20,160,70,8.0,9.0,2.0,0.8,3.0,0,1,1,0,4,34.85
80,140,70,6.5,4.5,4.0,1.6,1.5,0,1,1,0,10,65.08
20,100,80,4.5,7.5,5.0,1.0,1.0,0,1,0,0,6,37.33
50,140,60,5.5,6.5,5.0,0.8,2.0,1,0,0,1,6,53.14
80,140,70,6.5,6.5,4.0,1.6,3.0,1,1,0,1,4,53.27
70,180,100,4.5,9.0,3.0,1.6,1.0,1,1,1,0,6,53.78
50,180,80,6.5,7.5,4.0,1.6,3.0,0,0,1,0,4,41.31
80,160,90,5.5,7.5,2.0,1.3,3.0,0,0,0,1,6,31.98
40,160,60,6.5,6.5,3.0,0.8,3.0,1,1,0,0,10,63.75
50,180,80,5.5,4.5,3.0,1.3,1.5,0,0,0,1,4,42.29
60,100,60,8.0,6.5,5.0,0.8,1.5,1,1,0,0,8,49.85
60,180,90,6.5,6.5,3.0,0.8,2.0,0,1,1,0,10,53.01
40,160,90,10.0,9.0,4.0,1.0,1.5,1,0,1,1,8,64.06
60,180,60,10.0,5.5,3.0,0.8,3.0,1,0,1,0,4,50.54
50,140,60,5.5,9.0,2.0,1.6,1.0,1,1,0,1,6,50.7
20,120,90,10.0,4.5,5.0,0.8,2.0,1,0,1,1,4,49.97
30,140,60,10.0,5.5,4.0,1.6,2.0,0,0,0,0,6,51.89
60,180,60,4.5,6.5,3.0,1.6,1.5,0,1,1,1,8,60.49
20,160,80,8.0,9.0,5.0,0.8,1.0,0,1,1,0,6,64.56
30,120,90,5.5,5.5,4.0,1.6,1.5,0,1,0,0,10,33.18
40,160,60,5.5,5.5,5.0,1.6,3.0,1,0,1,1,10,62.41
60,140,90,4.5,4.5,3.0,1.0,1.0,0,0,1,0,8,45.99
60,140,60,8.0,7.5,5.0,1.0,1.0,0,0,0,1,8,44.36
60,140,60,5.5,9.0,4.0,0.8,3.0,1,0,0,1,10,55.82
70,100,80,5.5,7.5,3.0,0.8,3.0,0,1,0,0,4,35.5
60,140,100,8.0,7.5,4.0,1.0,1.5,0,1,1,0,10,56.62
60,100,60,5.5,4.5,3.0,0.8,1.0,0,1,0,1,6,43.59
30,180,100,8.0,6.5,4.0,1.6,2.0,0,0,0,0,4,36.74
30,180,80,8.0,5.5,4.0,1.0,3.0,0,1,0,0,10,57.97
60,160,60,5.5,5.5,4.0,1.6,1.0,0,1,1,1,6,68.57
20,100,90,10.0,7.5,3.0,0.8,1.5,1,0,1,0,10,49.27
20,120,90,8.0,6.5,4.0,1.0,1.0,0,0,0,0,8,34.9
30,140,80,4.5,4.5,5.0,0.8,2.0,1,1,0,1,6,48.32
60,140,90,10.0,7.5,3.0,1.3,1.0,0,1,1,1,8,50.08
70,140,100,6.5,4.5,2.0,1.6,1.5,0,0,0,0,8,29.16
30,180,70,8.0,6.5,2.0,0.8,1.0,0,0,0,1,4,50.56
60,100,70,10.0,9.0,2.0,1.0,3.0,1,0,1,1,4,35.01
20,140,90,4.5,6.5,5.0,1.6,1.5,0,0,0,0,4,30.1
60,140,80,6.5,6.5,5.0,0.8,1.0,0,1,0,0,8,50.05
50,180,90,10.0,4.5,3.0,0.8,1.5,0,0,1,1,8,47.19
80,160,80,4.5,4.5,2.0,1.0,1.5,0,1,0,0,4,37.07
40,120,80,4.5,9.0,2.0,0.8,2.0,0,0,1,0,10,35.26
80,180,100,5.5,7.5,3.0,1.3,1.5,1,1,0,0,8,31.11
60,140,90,10.0,6.5,4.0,1.0,2.0,0,1,1,0,8,47.64
70,100,60,5.5,9.0,2.0,1.3,2.0,0,0,0,1,10,40.22
60,160,100,5.5,5.5,3.0,1.0,1.5,1,0,0,1,4,32.96
60,160,90,4.5,7.5,2.0,1.6,2.0,0,1,1,0,10,30.87
50,140,80,4.5,5.5,2.0,0.8,3.0,1,1,1,0,4,38.68
70,140,70,10.0,6.5,2.0,1.0,1.0,0,1,1,0,4,43.18
50,160,90,6.5,5.5,5.0,0.8,2.0,1,0,1,0,10,54.75
80,100,100,6.5,7.5,3.0,1.6,1.5,0,0,1,0,6,48.6
50,160,70,4.5,6.5,2.0,1.0,1.5,1,1,1,1,8,45.97
40,140,100,4.5,5.5,2.0,1.6,2.0,1,1,0,1,4,29.5
40,180,100,10.0,4.5,3.0,0.8,2.0,0,1,1,0,10,45.76
50,160,100,10.0,5.5,2.0,1.0,2.0,1,0,0,1,6,43.91
40,180,90,8.0,5.5,3.0,1.3,1.0,0,1,1,0,10,57.13
60,140,80,4.5,5.5,4.0,0.8,3.0,0,1,1,0,10,54.53
40,180,80,5.5,5.5,3.0,1.0,3.0,0,0,1,1,10,55.3
20,160,60,6.5,7.5,5.0,1.3,3.0,0,0,0,0,4,46.87
80,140,60,10.0,6.5,2.0,0.8,1.5,0,1,1,0,10,46.1
70,140,70,10.0,6.5,4.0,1.3,3.0,1,1,0,0,6,54.46
50,120,70,4.5,6.5,4.0,0.8,2.0,0,0,0,0,8,51.1
70,100,90,5.5,4.5,5.0,0.8,1.0,0,0,0,0,10,33.09
30,120,60,4.5,7.5,4.0,1.6,1.5,0,0,0,0,10,43.28
30,180,90,8.0,5.5,5.0,1.6,1.0,1,1,0,0,4,33.52
30,100,90,8.0,4.5,3.0,0.8,1.0,0,0,1,0,4,46.4
20,140,90,6.5,9.0,5.0,1.6,1.5,1,0,1,0,8,61.73
60,140,60,6.5,7.5,3.0,1.0,1.0,1,0,0,1,4,44.77
50,180,90,10.0,7.5,5.0,1.0,3.0,1,1,1,1,4,39.24
50,140,100,6.5,9.0,5.0,1.0,3.0,1,1,0,0,10,33.69
50,180,80,4.5,6.5,2.0,1.3,3.0,1,1,0,1,6,53.74
50,180,90,8.0,6.5,2.0,1.6,1.5,1,0,1,0,10,59.15
70,180,80,10.0,5.5,5.0,1.0,2.0,0,1,0,0,4,51.78
40,100,80,6.5,5.5,2.0,1.6,2.0,1,1,0,0,6,47.47
60,160,90,8.0,4.5,5.0,1.6,2.0,1,0,1,1,6,49.14
70,120,90,6.5,9.0,5.0,1.6,1.0,0,0,1,0,6,62.72
50,120,100,8.0,9.0,2.0,1.3,1.0,0,1,1,0,6,33.36
20,100,100,5.5,5.5,2.0,1.3,2.0,0,1,1,0,10,28.57
70,120,90,4.5,9.0,2.0,0.8,1.5,1,1,1,0,6,33.51
60,140,90,10.0,6.5,3.0,1.6,1.5,0,0,1,0,10,55.15
80,160,100,5.5,9.0,5.0,1.3,1.0,0,1,0,1,8,29.58
40,140,100,8.0,9.0,5.0,0.8,1.5,1,1,0,1,10,29.37
20,120,60,8.0,6.5,5.0,1.0,1.5,0,1,1,1,8,70.99
60,140,60,10.0,7.5,5.0,1.6,2.0,0,0,0,0,6,48.05
60,140,70,4.5,5.5,4.0,0.8,3.0,1,1,1,0,6,55.2
50,100,60,8.0,4.5,3.0,0.8,1.5,0,1,1,1,6,58.76
70,160,60,5.5,5.5,3.0,1.0,3.0,0,1,0,0,10,59.53
20,160,100,8.0,9.0,5.0,0.8,2.0,1,1,0,1,6,41.1
80,180,90,5.5,4.5,3.0,0.8,3.0,1,0,0,1,8,42.4
80,160,70,8.0,5.5,5.0,1.0,2.0,0,1,1,0,10,66.94
80,120,80,10.0,6.5,4.0,0.8,1.5,0,0,1,0,6,65.17
80,180,70,8.0,4.5,4.0,1.3,1.0,1,1,0,1,10,54.6
